Commune,Date de fin d'autorisation,Date début validité,Date fin validité,Exploitation en eau,Exploitée par,Identifiant,Latitude,Longitude,Nom,Numéro S3IC,Produits,Site en activité,Substances,Type,Volume total (kt),Volume total (m³)
FOISCHES,2043,2015-10-28T00:00:00,2043-10-28T00:00:00,Oui,GRANULATS NORD-EST,64764,50.12522,4.7880139999999995,Le Trieux des Sartelles,0005700052,"Calcaire-voirie, Granulat, concassé, Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de d'extension/renouvellement,20400,
LEUTENHEIM,2030,2020-10-27T00:00:00,2030-01-09T00:00:00,Non,LES SABLIERES DE LA MEURTHE (SDLM),64828,48.842141999999996,8.036734,In der Hoell,0006700092,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
MATIGNICOURT-GONCOURT,2024,2009-06-24T00:00:00,2024-06-24T00:00:00,Oui,La Marnaise,64680,48.664874,4.677087,"Les Malbarbes, les Clochers",0005700720,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,311.04,172800
HAGUENAU,2028,2017-05-12T00:00:00,,Oui,FULCHIRON Alsace,64772,48.835581,7.94142,Oberfeld,0006700065,"Verre, Granulat alluvionnaire, Industrie chimique",Oui,Sables siliceux,AP de changement d'exploitant,,
THIN-LE-MOUTIER,2026,1996-04-17T00:00:00,2026-04-17T00:00:00,Non,URANO,64765,49.715126999999995,4.511301,Les Croix,0005702218,Concassé de roche calcaire,Oui,Calcaire,AP d'autorisation,,
COURTHIEZY,2026,2022-08-02T00:00:00,2026-08-02T00:00:00,Oui,ENTREPRISE CHARLES MORONI,64613,49.065662999999994,3.6059039999999998,La Prairie de Voucy,0005702767,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
PORTO-VECCHIO,2036,2022-06-29T00:00:00,2036-01-09T00:00:00,Oui,AGREGATS SUD CORSE,64641,41.486068,9.244898,Cuponu,0007300019,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,,
VERZENAY,2026,2017-07-11T00:00:00,2026-07-11T00:00:00,Non,SOTRAV,64672,49.151227,4.125728,Les Vigneux,0005700891,"Amendement, Granulat meuble divers",Oui,"Roches argileuses (argiles), Sables et graviers alluvionnaires",AP de renouvellement,,
HERBSHEIM,2026,2015-10-27T00:00:00,2026-10-27T00:00:00,Oui,SABLIERES HELMBACHER,64784,48.341080999999996,7.636873,Herrenholtz,0006700069,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
OFFENDORF,2024,2012-03-06T00:00:00,2024-03-06T00:00:00,Oui,GRAVIERES ET CONCASSAGES D'OFFENDORF,64822,48.714991,7.944854,"Port  d'OFFENDORF, Fahrkopf",0006700123,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
ORCONTE,2029,2007-04-03T00:00:00,2029-04-03T00:00:00,Non,ENTREPRISE CHARLES MORONI,64742,48.659091,4.706962,"Le Puits, Les Aulnes, Le Chemin d'Orconte",0005703328,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,2117342,1283240
ESCHAU,2033,2007-08-09T00:00:00,2033-08-09T00:00:00,Oui,BALLASTIERES HELMBACHER,64769,48.495485,7.727017,Neuhard,0006700044,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
MUIZON,2030,2013-07-25T00:00:00,2030-07-25T00:00:00,Oui,MORGAGNI-ZEIMETT,64721,49.267140999999995,3.8848019999999996,La Forte Terre,0005703254,Concassé de roche siliceuse,Oui,Grès ss,AP de renouvellement,915,609500
LA WANTZENAU,2034,2014-07-08T00:00:00,2034-07-08T00:00:00,Oui,G.S.M.,64795,48.663156,7.844456,Hohrain,0006700181,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
LINGOLSHEIM,2023,2018-03-29T00:00:00,2023-09-29T00:00:00,Oui,SABLIERE OESCH,64826,48.544197999999994,7.662258,Grossundsfeld,0006700094,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
GERSTHEIM,2036,2009-08-11T00:00:00,2036-05-05T00:00:00,Oui,EST GRANULATS,64776,48.365229,7.712249,"Oberrhieth, Nonnenweierschlag, Kastlau",0006700055,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,23200,
BEINHEIM,2026,2006-11-14T00:00:00,2026-11-14T00:00:00,Non,COMMUNE DE BEINHEIM,64858,48.860637,8.095774,STOCKSTUCK,0006700012,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,36,
HAGUENAU,2024,2012-07-24T00:00:00,2024-07-24T00:00:00,Oui,GRUNDER,64773,48.819103,7.8236,Burgbann,0006700063,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
GAMBSHEIM,2027,2007-08-09T00:00:00,2027-08-09T00:00:00,Oui,GSM,64771,48.708479999999994,7.870883999999999,Riedmatten,0006700051,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
RUBECOURT-ET-LAMECOURT,2034,2018-03-20T00:00:00,,Oui,SOCIETE DES CALCAIRES DE L'EST,64628,49.702401,5.014208,"Le bois Chevalier Ouest et Est, Le Fond Thiry, Chemin de Barbazon, Grand Fond des Bois à Daigny",0005702812,"Granulat meuble divers, Concassé de roche calcaire, Calcaire (PO)",Oui,"Calcaire gréseux, Sables et graviers alluvionnaires, Calcaire, Cailloutis calcaires",AP de changement d'exploitant,,
FRIESENHEIM,2026,2009-07-31T00:00:00,2026-07-31T00:00:00,Oui,GRAVIERES RHENANES,64770,48.302278,7.675381,Oberweid,0006700050,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
COUSSEGREY,2039,2013-12-16T00:00:00,,Oui,SOCIETE NOUVELLE DES CARRIERES DE COUSSEGREY,64797,47.951914,4.033469,"Le Bas de l'Ardenne, Route de Chaserey",0005702339,Concassé de roche calcaire,Oui,Calcaire,AP de changement d'exploitant,,
LORENTZEN,2047,2017-12-29T00:00:00,2047-12-29T00:00:00,Oui,KARCHER,64825,48.961757,7.169193,"Hard, Schelmenberg, Hardberg",0006700097,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
HATTEN,2033,2017-05-12T00:00:00,,Oui,FULCHIRON Alsace,64774,48.878361,8.036232,Aschbruch,0006700066,"Granulat alluvionnaire, Industrie chimique",Oui,Sables siliceux,AP de changement d'exploitant,,
SELTZ,2027,2009-11-05T00:00:00,,Oui,LES GRAVIERES D'ALSACE GRAVIDAL,64839,48.871294,8.117491,Aspenkopf,0006700165,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
LAUTERBOURG,2027,2012-02-28T00:00:00,2027-02-28T00:00:00,Non,GRAVIERES DE LAUTERBOURG,64829,48.962364,8.170472,Epfrich et Ruecken (Site 2),0006700090,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
BRIENNE-LA-VIEILLE,2047,2017-02-06T00:00:00,2047-02-06T00:00:00,Non,BETON DE LA HAUTE SEINE (BHS),64871,48.37333878737545,4.570469481238987,"Les Fricots, La Ferme des Charmes",0005702758,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,1865.06,1036144
NORDHOUSE,2047,2017-06-27T00:00:00,2047-06-27T00:00:00,Oui,CARRIERES DE L'EST,64823,48.447094,7.713928999999999,Oberfuert,0006700118,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,11000,
FORT-LOUIS,2030,2010-01-15T00:00:00,2030-01-15T00:00:00,Oui,GRAVIERE ET SABLIERE HUBELE,64884,48.782815,8.015643,Suryscher Oberwoerth,0006700048,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
DOUZY,2035,2015-10-21T00:00:00,2035-10-21T00:00:00,Oui,MATERIAUX CONCASSES ARDENNAIS,64713,49.69023,5.0409939999999995,"Mohimont, Derrière Mohimont, La Quertinotte",0005700066,"Granulat meuble divers, Concassé de roche calcaire",Oui,"Sables et graviers alluvionnaires, Calcaire",AP de d'extension/renouvellement,16560,
WASSELONNE,2041,2016-11-30T00:00:00,2041-11-30T00:00:00,Non,CHAUX DE WASSELONNE,64847,48.649460999999995,7.443255,Galgen,0006700183,"Concassé de roche calcaire, Chaux",Oui,Calcaire,AP de renouvellement,,
PAYNS,2037,2012-05-06T00:00:00,2037-05-06T00:00:00,Non,LARBALETIER,64870,48.392658,3.976762,Les Grandes Essertes,0005702395,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,,
SELESTAT,2038,2008-07-30T00:00:00,2038-07-30T00:00:00,Oui,SABLIERES J. LEONHART,64836,48.229186999999996,7.434767999999999,"Hoeflen, Hoeflengraben, Muehlbrueckmatten",0006700162,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
LAUTERBOURG,2030,2016-12-12T00:00:00,2030-12-12T00:00:00,Oui,GRAVIERES DE LAUTERBOURG,64792,48.964856999999995,8.192642999999999,Neue Stuecker,0006700088,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,1400,
ROSTEIG,2049,2019-10-11T00:00:00,2049-10-11T00:00:00,Oui,EMILE ANDRE WENDLING,64832,48.924459999999996,7.347765999999999,Kalenburg,0006700143,Granulat meuble divers,Oui,Sables siliceux,AP de d'extension/renouvellement,,
STATTMATTEN,2042,2012-02-28T00:00:00,2042-02-28T00:00:00,Oui,HOLCIM GRANULATS,64842,48.79535,8.035943,Hasenkopf,0006700171,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
SELTZ,2037,2019-10-11T00:00:00,2037-10-11T00:00:00,Oui,DYCKERHOFF Gravières et Sablières Seltz,64835,48.897625999999995,8.127462,Seltzer Grosswoerth,0006700164,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,14229.2,
ROSHEIM,2026,2009-08-11T00:00:00,2026-07-19T00:00:00,Non,REMEX,64887,48.504869,7.51207,Kiegrube,0006700056,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,
BATZENDORF,2031,2013-12-19T00:00:00,2031-12-19T00:00:00,Oui,QUARTZ DE HAGUENAU,64855,48.799772,7.732189999999999,HARDT RECHTS,0006700008,Granulat alluvionnaire,Oui,Sables siliceux,AP de d'extension/renouvellement,,
WEYERSHEIM,2044,2014-04-23T00:00:00,2044-04-23T00:00:00,Oui,GTM TERRASSEMENT,64849,48.696163,7.823199,Ried,0006700187,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
WISSEMBOURG,2043,2023-02-21T00:00:00,2043-02-21T00:00:00,Oui,FULCHIRON Alsace,64851,49.004493,7.965306,Weissenberg,0006700191,Granulat alluvionnaire,Oui,Sables siliceux,AP de d'extension/renouvellement,7200,
BEINHEIM,2024,2004-03-10T00:00:00,2024-03-10T00:00:00,Oui,GRAVIERES D'ALSACE,64860,48.860234,8.112179,Aspenkopf,0006700009,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
BARBONVILLE,2018,2014-07-15T00:00:00,2018-02-01T00:00:00,Non,G.S.M.,64895,48.569479,6.354558,"Le Nil, Mahinat, Prés le Chevreuil",0006206504,"Ciment, Granulat alluvionnaire",Oui,"Sable, graviers, galet",AP de renouvellement,,
BARBUISE,2034,2014-02-06T00:00:00,2034-02-06T00:00:00,Non,A2C GRANULATS,64878,48.534732999999996,3.5532619999999997,"L'Erable, le Tacherat, Les Gargoulottes, La Large Noue, La Bossière, Les Hayes",0005702722,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
BOURGUIGNONS,2037,2007-07-24T00:00:00,2037-07-24T00:00:00,Oui,CEMEX FRANCE,64886,48.140806,4.346622999999999,La Come Brona,0005700163,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,,
BAROVILLE,2026,1996-04-15T00:00:00,2026-04-15T00:00:00,Oui,CARRIERES SAINT-CHRISTOPHE,64876,48.187197999999995,4.783462999999999,Tête Salomon,0005700153,Concassé de roche calcaire,Oui,Calcaire,AP d'autorisation,,
BURBACH,2026,2006-01-11T00:00:00,2026-01-11T00:00:00,Oui,EMILE ANDRE WENDLING,64875,48.907635,7.121064,Pont Blanc,0006704136,Concassé de roche calcaire,Oui,Calcaire,AP d'autorisation,500,
VALFF,2029,1999-01-19T00:00:00,2029-01-19T00:00:00,Oui,SABLIERES HELMBACHER,64845,48.427263999999994,7.5472779999999995,Valff,0006700176,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
BATZENDORF,2040,2020-04-22T00:00:00,2040-04-22T00:00:00,Oui,GRUNDER,64856,48.802184999999994,7.732214999999999,Hard Links,0006700007,Granulat meuble divers,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,618,386.4
CHERVEY,2025,2013-07-01T00:00:00,2025-01-02T00:00:00,Oui,DOSSOT,64834,48.133667,4.484853,Au dessus de Bicherey,0005702183,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
DAHLENHEIM,2026,1996-09-13T00:00:00,2026-09-13T00:00:00,Non,BOEHM ET CIE,64877,48.577065999999995,7.491561999999999,"Auf dem Berg, Untere Badstube, Harzenbach, Hintenam Berg",0006700029,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
HŒRDT,2029,2019-05-02T00:00:00,2029-05-02T00:00:00,Oui,EUROVIA ALSACE FRANCHE-COMTE,64786,48.686994999999996,7.810136,Schlunck et Ruheplatz,0006700073,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,
BRUMATH,2044,2014-12-24T00:00:00,2044-12-24T00:00:00,Oui,ETABLISSEMENTS EUGENE NONNENMACHER,64874,48.712137,7.735233,Herrenwald,0006700022,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
FORT-LOUIS,2027,2020-03-16T00:00:00,2027-12-31T00:00:00,Non,SABLES ET GRAVIERS WILLERSINN,64883,48.803985,8.076536999999998,Barrage Grund,0006700049,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
GYE-SUR-SEINE,2041,2011-12-07T00:00:00,2041-12-07T00:00:00,Oui,CARRIERE DE VIREY,64890,48.018046,4.419314999999999,La Gelinotte,0005700250,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,3365500
BENFELD,2024,2003-01-28T00:00:00,2024-01-28T00:00:00,Oui,SABLIERES HELMBACHER,64866,48.367495999999996,7.615526999999999,"Sauweide, Niederfelden, Forstfeld, Forstmat",0006700013,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,3100.00,
VITERNE,2025,2023-11-13T00:00:00,2025-12-06T00:00:00,Oui,Carrières et Matériaux Nord-Est (CMNE),64899,48.578241,6.012019,Au jeu de quilles,0006203595,Ciment,Oui,Calcaire,AP de renouvellement,,
CIRFONTAINES-EN-AZOIS,2029,2014-03-21T00:00:00,2029-03-21T00:00:00,Oui,GABS,64944,48.105191,4.850784,Bois de Cirfontaines,0005700951,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
RACHECOURT-SUR-MARNE,2026,2005-05-23T00:00:00,2026-12-31T00:00:00,Oui,CARRIERES SAINT-CHRISTOPHE,64921,48.521323,5.083315,Le Train,0005702941,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,3000,1400000
GERMINY,2025,1995-10-12T00:00:00,2025-10-12T00:00:00,Oui,JEAN LEFEBVRE,64952,48.553805,6.004035999999999,Le Chauffour,0006200217,Concassé de roche calcaire,Oui,Calcaire,AP d'autorisation,10000,
NOIDANT-LE-ROCHEUX,2045,2018-02-27T00:00:00,,Oui,SAS Granulats de Haute-Marne,64929,47.812322,5.260764,"Charme Ronde, Charme Chane, Bellevue",0005702346,Concassé de roche calcaire,Oui,Calcaire,AP de changement d'exploitant,,
SAINT-LEGER-SOUS-BRIENNE,2044,2014-03-26T00:00:00,2044-03-26T00:00:00,Oui,BETON DE LA HAUTE SEINE (BHS),64864,48.415273,4.526905,"Les Grandes Raies, Les bas de Perthes, Les Carrières",0005700424,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,3946,2192000
VIGNORY,2033,2015-03-03T00:00:00,2033-11-18T00:00:00,Oui,MATERIAUX CONCASSES ARDENNAIS,64941,48.288721,5.11653,"Boil, Forêt de Boué Est",0005701050,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
MONCEL-LES-LUNEVILLE,2024,2009-06-05T00:00:00,2024-06-05T00:00:00,Non,LOUIS THIRIET ET CIE,64955,48.558426,6.536989999999999,La Ferme de Beaupré,0006208315,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,1645202,822601
ARC-EN-BARROIS,2042,2012-04-17T00:00:00,2042-04-17T00:00:00,Oui,BOUREAU ANDRE,64953,47.936561,4.992616,Ferme Foin,0005700928,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,348.00,174000.00
ROSIERES-AUX-SALINES,2025,2022-03-23T00:00:00,2025-05-11T00:00:00,Oui,LES SABLIERES DE LA MEURTHE (SDLM),64961,48.584162,6.342792,"Launois, A la croix goguille la belle croix, derrière la belle croix",0006209481,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,,
SESSENHEIM,2035,2005-02-15T00:00:00,2035-02-15T00:00:00,Oui,GRAVIERE DU RHIN,64838,48.815638,7.976934999999999,"Kreisleeren, Simonsmatt",0006700168,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
BERGHEIM,2042,2022-04-20T00:00:00,2042-04-20T00:00:00,Non,SABLIERES J. LEONHART,64983,48.212876664069874,7.420815189975986,"Unteren Rotenmeer, Unteren Rank, Bruhly",0006700218,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,2761.5,1450000
SAINT-DIZIER,2047,2017-12-29T00:00:00,2047-12-29T00:00:00,Oui,ENTREPRISE BOULOGNE,64931,48.621108,4.900915,"Hoéricourt, Les Orgères, Le Biez de l'Etre, Les Sablons",0005701037,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
CERNAY,2029,2020-12-08T00:00:00,2029-02-16T00:00:00,Oui,MICHEL SAS,64986,47.78627931539252,7.171980354328152,Lembentaschen,0006703775,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,1350,
ASPACH-MICHELBACH,2032,2004-08-03T00:00:00,2032-08-03T00:00:00,Oui,GRAVIERE ET TRAVAUX PUBLICS DE LA THUR,64987,47.786618999999995,7.145681,Grossboden,0006700207,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
BOUXIERES-SOUS-FROIDMONT,2019,2004-12-02T00:00:00,,Oui,LINGENHELD ENVIRONNEMENT,64934,48.961861,6.085318999999999,La Côte,0006203448,Concassé de roche calcaire,Oui,Calcaire,AP de changement d'exploitant,,
JULLY-SUR-SARCE,2031,2001-11-02T00:00:00,2031-11-02T00:00:00,Oui,CARRIERES CHAMPENOISES,64889,48.122851999999995,4.3148919999999995,Haut Champ de la Bête,0005700256,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,2875000
SARTENE,2027,2007-08-08T00:00:00,2027-08-08T00:00:00,Oui,INDUSTRIES SARTENAISES SA,64962,41.651077,8.925348,Anelapo,0007300021,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,3000,
LANQUES-SUR-ROGNON,2045,2015-11-27T00:00:00,2045-11-27T00:00:00,Oui,BOUREAU ANDRE,64898,48.084769,5.348955,Haut Chemin,0005700979,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,1500,
BIESHEIM,2042,2015-09-04T00:00:00,2042-01-31T00:00:00,Non,HUCKERT,64958,48.056523999999996,7.525831999999999,Heckleacker,0006700220,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
VILLEGUSIEN-LE-LAC,2029,2016-08-02T00:00:00,2029-08-02T00:00:00,Oui,DUPONT TRAVAUX PUBLICS,64940,47.70475,5.32625,Les Corrées,0005702281,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,414.00,
BISCHWILLER,2028,2002-12-24T00:00:00,,Oui,HOLCIM GRANULATS BISCHWILLER,64867,48.741752,7.846934999999999,"Stockmatten, Roethel, Waldbruch, Buchhorst, Kiesgrube, Auf der Watt, Unterwald, Bruchwald",0006700018,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
DURLINSDORF,2043,2013-03-14T00:00:00,2043-03-14T00:00:00,Oui,CARRIERES DE DURLINSDORF,64982,47.487044,7.252465,Rohberg,0006700248,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,7652,
BLODELSHEIM,2018,2014-12-11T00:00:00,2018-04-15T00:00:00,Non,WERNER ET CIE,64993,47.873504999999994,7.5266459999999995,Zwischen strasse und Rumersheimerweg,0006700225,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,,
BLENOD-LES-PONT-A-MOUSSON,2025,2013-12-13T00:00:00,,Oui,GRANULATS VICAT,64932,48.882096999999995,6.066088,Bateau Pierre,0006206174,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
HERRLISHEIM-PRES-COLMAR,2029,2015-06-30T00:00:00,,Oui,HOLCIM BETON GRANULATS HAUT-RHIN,64998,48.027057333333325,7.325415333333332,Mislesacker,0006700259,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de changement d'exploitant,,
HIRTZFELDEN,2031,2015-06-30T00:00:00,,Oui,HOLCIM BETON GRANULATS HAUT-RHIN,65001,47.898894999999996,7.439606999999999,Auf der Munchhauserstrasse,0006700264,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de changement d'exploitant,,
METZERAL,2026,2011-05-19T00:00:00,2026-05-19T00:00:00,Oui,NOUVELLES CARRIERES D'ALSACE,65004,48.017307,7.080814,Striethgaerten,0006700287,Concassé de roche plutonique,Oui,Granites et granitoides,AP de d'extension/renouvellement,891000,
ENSISHEIM,2039,2015-07-10T00:00:00,2039-02-28T00:00:00,Oui,GRAVIRHIN EURL,65005,47.855383419259724,7.404420452733296,Maschiecke,0006700251,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
BLENOD-LES-PONT-A-MOUSSON,2030,2015-03-26T00:00:00,2030-03-26T00:00:00,Non,G.S.M.,64928,48.873719,6.088991,Manharel,0006205709,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,2170,1206100
HEGENHEIM,2031,2021-05-21T00:00:00,2031-01-25T00:00:00,Non,GRAVIERES ET MATERIAUX RHENANS(GMR),64995,47.572689999999994,7.538328999999999,"Eichlag, Kleinfeld",0006700258,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,425,
LONGEVILLE-LES-SAINT-AVOLD,2025,2017-12-12T00:00:00,2025-12-31T00:00:00,Oui,SABLIERES LONGEVILLOISES,65023,49.11594746195396,6.671563220007364,"Bolerhubel, Primenhof",0006203948,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
PONT-A-MOUSSON,2024,2019-06-20T00:00:00,2024-06-20T00:00:00,Non,G.S.M.,64959,48.926559,6.052606999999999,Pré Saint Georges,0006205781,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,710,375000
PERIGNY-LA-ROSE,2026,2019-12-17T00:00:00,2026-07-13T00:00:00,Oui,CARRIERES DE L'EST,64885,48.53108967518655,3.6203298123697993,"Pampleine, Les Usages",0005700356,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,1998700
IMLING,2025,2010-04-23T00:00:00,2025-04-23T00:00:00,Non,BAUMGARTEN,65022,48.70609399999999,7.0258535,Fontaine des Sablons,0006201398,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,500,250000
